Date,VOO US EQUITY,VOOG US EQUITY,VOOV US EQUITY,VO US EQUITY,VOT US EQUITY,VOE US EQUITY,VTWO US EQUITY,VTWG US EQUITY,VTWV US EQUITY,GLD US EQUITY,SLV US EQUITY,CPER US EQUITY,DBO US EQUITY,UNG US EQUITY,VNQ US EQUITY,SHYG US EQUITY,SPSB US EQUITY,SHY US EQUITY,JNK US EQUITY,SPIB US EQUITY,IEI US EQUITY,ANGL US EQUITY,SPIB US EQUITY.1,TLH US EQUITY,TLT US EQUITY,VGK US EQUITY,VWO US EQUITY,MCHI US EQUITY,EWY US EQUITY,EWJ US EQUITY,SH US EQUITY,PSQ US EQUITY,BSV US EQUITY,RWM US EQUITY,DOG US EQUITY,EUM US EQUITY,VOX US EQUITY,VCR US EQUITY,VDC US EQUITY,VDE US EQUITY,VFH US EQUITY,VHT US EQUITY,VIS US EQUITY,VGT US EQUITY,VAW US EQUITY,VNQ US EQUITY.1,VPU US EQUITY
2013-11-01,0.0028553754840485723,0.0014290792163977883,0.003438329666423101,0.0016042628523029734,0.0005743000875719773,0.002349717466070267,-0.002966388654820129,-0.005127228525060978,-0.006920767990433951,-0.0062036399827549715,-0.0007113219031404938,-0.004532893446375308,-0.010404906720008267,-0.018171993518124374,0.005193617300478515,0.0001980731205777353,1.8979545744368664e-05,-0.00036516481831405656,-6.21150436890261e-05,-0.0009876761592524375,-0.0025828843534130286,0.0006371192985392682,-0.0009876761592524375,-0.006705785735563019,-0.010885075949801148,-0.006359751927375701,-0.0004776033952862413,0.006790818947966848,0.007017636565961105,-0.010555113454445486,-0.0024367498427739775,0.000633371870362609,-0.0005420870483598961,0.0044393893654728345,-0.0039352089317929995,0.0,-0.009757320508485101,0.0015535258307428634,0.003272454404977587,-0.004097650926304652,0.0021253215334233744,0.00650465284842916,0.0065974615833646055,0.0005969983103160104,-0.0017140842754423957,0.005193617300478515,0.005288435250905721
2013-11-04,0.004513883565696375,0.001190223363630949,0.003680412759892171,0.0067649399334586136,0.00675268078058977,0.007917342221998247,0.009897774137112236,0.01055497583110565,0.011365962191965728,-0.0011034049038798344,-0.010970775428350787,-0.0045535341670617235,-0.0014941885804682364,-0.02084615152093594,0.001869087739274189,0.0007949925172821004,0.0006488837340787867,0.0002370519968630802,0.001483098825267426,-0.0011798804212990177,0.0011520631908368273,-0.003692668202013305,-0.0011798804212990177,0.0004562797245641903,0.0009414290807958636,0.006007107261620348,0.006526371847010104,0.0019032380302235197,-0.002957320974110722,0.0008495979611424787,-0.0037592866054718677,-0.002307614765589605,0.0006209376644745745,-0.01169605647658134,-0.0014344152715608516,-0.006474530459371408,0.012989197318809431,0.004642884764202826,0.0015415480804943371,0.013911249411914461,0.0011803456972541149,0.002055690704907853,0.00528920719979542,0.003459544495257205,0.006420177871433452,0.001869087739274189,0.0026906114870755005
2013-11-05,-0.003027826800975575,-0.0003573153743179347,-0.0029179423188443465,-0.0052578990776206425,-0.005008488234583552,-0.005184799037775356,-0.002550217466728899,-0.0017912078980080182,-0.0023914372246585103,-0.001973399227463979,0.0023952107259543887,-0.004574363724730635,-0.004127357500987472,0.009898188527782459,-0.016510077519888533,-0.0003958705802338258,0.0003261801301781553,0.0,-0.002968400500107826,-0.0014722068459311899,-0.0013995038723662034,0.00014796883211509737,-0.0014722068459311899,-0.007030483246638575,-0.012020532699976272,-0.009203378525056038,-0.02011983563760955,-0.010399607566923041,-0.012863003492407987,-0.008432376916104989,0.002633370231137633,-0.0017986471419577654,-0.0002480420106989456,0.003914859426622286,0.0014344152715608516,0.019295342477822164,-0.00775006892375707,0.000289397815216752,0.0027143294232772064,-0.007731587900031478,-0.005198327744467601,-0.003291136605390932,-0.0033816223122666855,0.0007134562101809294,-0.00692452668975907,-0.016510077519888533,-0.005978694887886604
2013-11-06,0.004630920375676695,0.0024958899536553503,0.005448447611276386,0.0002828551612230612,-0.0028931227312751773,0.002336251568962666,-0.0052933583036014475,-0.006964816015627484,-0.003870073790749551,0.005044146886677758,0.004773278752657983,-0.004595384722731133,0.007487110396664054,0.005200820737585765,-0.0014607647812288072,0.0013910400729590933,-0.0006486720469625062,0.00023571490903506742,0.0022264657061663584,-0.0002983859552347923,0.0021396799200150696,0.009031867139627892,-0.0002983859552347923,0.0023298140688448044,0.0004766491309053933,0.00946844984808104,0.0036283534441121645,-0.0014962885229512501,0.005668675285294356,0.013086216913290372,-0.004141826986181041,0.00051404065488736,0.0011178533795339618,0.00500853295592929,-0.009000660310912956,-0.0026278703490096866,0.003015358318120498,-0.0033822579373046224,0.008995667510812488,0.0021585739211866795,0.003545453391371911,-0.004027238097876307,0.002220517354406759,0.007231279450667039,0.005336783255430966,-0.0014607647812288072,0.011573595034060524
2013-11-07,-0.012895822302035675,-0.013380859960844482,-0.00875566111728876,-0.01641358383707381,-0.018098118034223454,-0.014365737025545222,-0.017610951498738814,-0.020421692379844814,-0.014654862579638994,-0.0082097082512389,-0.008128182450542365,-0.0046165998124867436,-0.002988893192286124,0.0057471422555677165,-0.012509653716980651,0.0,-0.0003263918172944358,0.00023693996628448843,0.001728567843874984,0.0023625448446003006,0.000985433961845139,-0.002054895776656629,0.0023625448446003006,0.0043083575264990515,0.008434143129320226,-0.01588946348676501,-0.017531900252030663,-0.016154773275503853,-0.020619669179148037,-0.01831742598027475,0.011998666555890214,0.01833943452867537,0.00024919691411184886,0.016520427462864973,0.00864247898651449,0.018609967382202885,-0.019877813856117754,-0.02046160210423409,-0.01579535548470723,-0.0149624448226513,-0.011627330548503956,-0.009667919093788946,-0.01361155079494658,-0.013795744264364806,-0.01493531598170783,-0.012509653716980651,-0.009575694171862104
2013-11-08,0.013634956984032165,0.010884970007189132,0.006099000814027811,0.013397003292727305,0.012101320190986087,0.013587592797417614,0.018296445928863925,0.02106674006025333,0.014777095288127207,-0.015021904509266548,-0.0067437635154288245,-0.0024271856576114637,0.0014974915959355961,0.01252863768316903,-0.01356546873382003,-0.0017901620100073679,0.0,-0.0007097068721826361,-0.0024697318752009423,-0.0038373626032570662,-0.0046918050016486745,-0.007456469852266778,-0.0038373626032570662,-0.015202362562914296,-0.024358991915992334,0.005352539232210685,-0.003446249201000562,0.0019536099145134322,0.0017615745772254776,0.007280094546917137,-0.0131305329844853,-0.013671006419404108,-0.001615153844448436,-0.01874382164202526,-0.010814820068978825,0.00036567413564592144,0.006943656443776369,0.015025423167076113,0.005624533917808705,0.01591984485280573,0.018448855515383666,0.017396925320365852,0.014349811623396214,0.011431430241386487,0.01834525796301456,-0.01356546873382003,-0.0004705523059422845
2013-11-11,-0.0001850940044221261,0.0014271743515310575,0.006565033044789281,0.002921945898531675,0.0028870909190965577,0.002850761754515929,0.001936720016462612,0.005678785655035767,0.0010894848752203146,-0.0032964095794074666,-0.0043594159619164685,-0.002433091224641526,0.005956140706419699,0.001696353248178184,0.0010489224232634875,0.0006434668233366025,-0.0006493050575842041,0.0002370519968630802,-0.003966159797031743,-0.0016285114908365372,-0.00024696149290281966,0.0006688666511558417,-0.0016285114908365372,-0.0012987915500239922,-0.0037792993447096634,0.0030232229628799345,-0.004818795490642902,0.005619099712401265,-0.008839069305827785,-0.0012791365724944548,0.0,0.0019927900983551794,0.0001233424072841771,-0.002228348678687375,-0.00039936325311540344,0.0062485291238005836,-0.005291491246110169,0.002109247482728449,-0.002264847524496183,0.0018324586039204505,0.0004665241105770157,0.002665582654667986,0.0008442846782283908,-0.00011961132904403371,0.00020001309676231926,0.0010489224232634875,-0.00023458745126436753
2013-11-12,-0.0017869056953108142,0.0002365633045844362,-0.004161595773285676,-0.0015067570127360597,-0.0011538363251855088,-0.0011650249590147155,0.00034063755477076185,0.0008545523041245673,-0.002545877971860122,-0.011529845167932429,-0.029558802241544502,-0.002439025599358935,-0.010071905622692334,0.019026875054694692,-0.004508888784336307,-0.0016373226474466485,0.0009756968748786399,-0.0002370519968630802,-0.0012414123421295997,-0.0022236332066341014,-0.0009085259931049805,-0.003740737747347289,-0.0022236332066341014,0.0008120636029103068,0.004648334205541893,-0.00587341055092816,-0.006834167495831878,-0.006921082164326631,0.004027617443117748,0.012737808288197261,0.0011318664285950852,-0.0020440744087206753,-0.0008694579778874001,0.0,0.00184780578137822,0.004749448878834883,0.0007074460830667206,-0.0010398160605067375,0.0023553800823297166,-0.00984108432057873,-0.0075215831667572175,-0.00030742798451566244,0.0008435724628803598,0.00437293051835308,-0.003307731462547814,-0.004508888784336307,-0.008489793006410729
2013-11-13,0.00768004767845909,0.007926134821176767,0.0067765031427065026,0.009941287721439096,0.009995039094016,0.008642651193727424,0.009624469922226542,0.010091249678439773,0.00484311265900228,0.003261315569011991,-0.011060947359424755,-0.017552413674151612,0.010443707697951332,-0.020157457424980763,0.0064563745991779165,-3.0976679208372104e-06,0.00032249191678435096,0.0,0.0034747262145220503,0.00014814924582084998,0.0023921624264460206,-0.0029979322460627067,0.00014814924582084998,0.002837524214251985,0.003665645879746826,0.004274566583283068,0.003983220414521149,-0.005222429328880729,-0.007746045108510735,0.0075660078977661804,-0.007952057083251862,-0.0113230315544266,0.0012422611321047938,-0.009526633846723698,-0.0053569780277387125,-0.0021906876582851176,0.00025873259395936543,0.01524734048978793,0.008197607825238151,0.007051225686503848,0.008225147923734077,0.005505448179021322,0.005778095129882033,0.010905057467716084,0.005707148573510068,0.0064563745991779165,0.004017492190635963
2013-11-14,0.005554847020209586,0.006108888621680464,0.0063052859911811865,0.0032610963838051177,0.0025124630096620137,0.007688828321778196,-0.0007907428105649039,-0.002560348002496049,0.004580107819084134,0.011492518850714895,0.013557827558011937,0.0018621979310644576,0.0033323735622388106,0.011751941599581706,0.007009756060488481,0.001992914057615369,0.0006522539015700879,0.0005918842846881489,0.0017328459246392924,0.0020754839608132514,0.002880257520126328,0.0012621303098323544,0.0020754839608132514,0.005408650802547932,0.006141483422506866,0.002661775158224078,0.016383793457277473,0.01106555631689865,0.007101888832334424,0.008341142810459168,-0.004954674078529564,-0.003629473034520103,0.0013667114813751269,0.0,-0.00409795867329521,-0.015835002591419567,-0.003144605754448193,0.005348432639880052,0.006261125075568863,0.007634713421999173,0.0072302471247644995,0.0077209543135108305,0.004598557642498058,-0.0038561484401453683,0.007459811841791009,0.007009756060488481,0.007520731263351621
2013-11-15,0.004312016430907839,0.003156115735156284,0.003263889160598943,0.00584182774461528,0.005911043333455268,0.0034238045333196965,0.004276148234453103,0.005478615620005733,0.0026415667620041106,0.0004022688014337916,-0.0024968801985871814,0.001858736594625654,-0.0007412672187316893,0.010620356154952049,0.0037089798270004692,0.00019783677912066366,0.0,0.0,0.002446000795791825,0.0013295958879839809,-0.0002459467343554067,0.00361088407540322,0.0013295958879839809,0.00048273177110491616,0.0020074015091928743,0.005304696315627577,0.016597212998174182,0.038720502805362766,0.02603752683206073,0.01402172364085752,-0.004981320534676037,-0.0020804876672206873,-0.0007447264405566756,-0.005079215076251309,-0.004829392905708829,-0.019489984015400807,0.0032386737392133824,0.003537667480668638,0.0019588863123756184,0.006004348064537091,0.004406986416400471,0.005845479503813422,0.0035388937006137766,0.00385485388059692,0.004942079201924798,0.0037089798270004692,0.0052550922090981445
2013-11-18,-0.003703855840621273,-0.004799257164599169,-0.002541527962233836,-0.007983818102637485,-0.010139508480206061,-0.007139369222811887,-0.00755153856936408,-0.010982877532407898,-0.004929705088077441,-0.011487870047347748,-0.016891867670218108,-0.006520749700436923,-0.009667514613044936,-0.008888947417246662,-0.0062387995035249055,0.0007971328358822305,-0.0003260737713919326,0.0004724872314678663,-0.0013338005590917135,0.0029557034859148956,0.0013953615279502785,0.009299538318281453,0.0029557034859148956,0.004015324051408697,0.0059969829588002455,0.0013212128025097414,0.00980628499728109,0.02642342200630976,0.004379523719060252,-0.001641395696454051,0.0034509448415951383,0.008810676615716773,0.0007447264405566756,0.009013875178087716,-0.0010332708455687012,-0.008360151065413657,0.004465383160304093,-0.007546038225384244,-0.0043698566641721115,-0.008701272668721671,-0.0006954218344672469,-0.005440217967202621,0.00031254204940456276,-0.00890206648579106,-0.00752216535344985,-0.0062387995035249055,-0.0006998002715752349
2013-11-19,-0.0019479898748819835,-0.0008199718430903502,-0.0008708354739548341,-0.005609167527985903,-0.006179456471227418,-0.005258687769924109,-0.005558336776750661,-0.005769569248011308,-0.007864074878708216,0.0004067520902122368,-0.002800765675517791,0.0037313476128582046,-0.0026201799648779556,-0.018586848797317757,-0.007027574465968911,-0.0009980611252515814,0.0003260737713919326,-0.00035466464397337916,-0.0003710362053741534,-0.0020665997434670125,-0.0016422937204225718,-0.003942921100601904,-0.0020665997434670125,-0.0050618583680170914,-0.007622155321630686,-0.0020274976123562105,-0.009566106062821156,-0.002427715927713514,0.006066322817987135,-0.006171005029555587,0.002675640795842149,0.003605171841544852,-0.00012455983505521573,0.005591973744887291,0.0001835823703943973,0.005709264140593806,-0.002935082323561211,-0.004601684306177134,-0.00313209757596411,7.942521564174854e-05,-0.00023191478892048423,0.0003021220664782831,-0.006880368169269069,-0.004717116477626959,-0.0015907872545897206,-0.007027574465968911,-0.007838364880549342
2013-11-20,-0.003174676398359111,-0.005610261701005648,-0.003875694349916081,-0.002439979095217204,-0.0010603286041384052,-0.0025758158658657493,-0.0021627296469812762,-0.0021412062391155118,0.0,-0.023286525547072223,-0.024259254183446544,0.004644690189324674,-0.0003367153258571065,0.030237466017293713,-0.012226430643106134,-0.0009928690553357988,0.0003259674819444669,0.00011908916014569115,-0.0011126132095187202,-0.0005901881395953268,-0.0009050142847453202,-0.0061038551409682285,-0.0005901881395953268,-0.009632628471941906,-0.017169987575678114,-0.00921806612210796,-0.012572512485141463,-0.010183739382417567,-0.012798754305250348,0.0004119523384167323,0.003048295757191344,0.0025675648772436332,-0.0004955295034534402,-0.0005567900980816276,0.003668339258906528,0.01319237625066716,-0.007080728640596057,-0.004731786111534575,-0.004043542649140086,-0.002545802737783376,-0.0032469267102657184,0.0036297639048221697,-0.004926253321348106,-0.0023412783663285808,-0.006389767747933206,-0.012226430643106134,-0.00991438993188698
2013-11-21,0.007796040199425924,0.008775450684573194,0.008729063933021308,0.01121316267819683,0.012607752981733888,0.00860160255492648,0.018188285342114696,0.021665912068567827,0.017580350819589086,-0.0014996253747661115,0.005211059212752112,0.004623216741456826,0.014476548698232783,0.007692345623155461,0.0077148289115047675,0.0011937973447051498,0.0003220727874446716,0.0004723753333824021,0.003087687290129537,0.0002951376100517322,0.0003295274180894481,-0.0007477967053715062,0.0002951376100517322,-8.06549179772631e-05,0.0016532942329927636,0.008689180038536914,-0.00024321801878990357,0.003880211451048332,-0.006303467890893977,0.0041173293424243695,-0.008023900416687546,-0.01031005241247751,0.0002477954454125353,-0.017451048464578456,-0.006980822928427166,0.000375254641478584,0.005550427803853175,0.010480051920429112,0.003496070766320969,0.009511684923944053,0.014072806682085659,0.006518227117714659,0.008997479850243018,0.011051108209272797,0.008676393761408718,0.0077148289115047675,0.0029613320534584986
2013-11-22,0.005082985962612696,0.005951061657143875,0.005323488952520883,0.0027834894064007187,0.001819779199117022,0.0057360988662926715,0.005915391486349009,0.004090583093496747,0.006898137276913907,-0.00016676394602122002,-0.005733661785399136,0.004601940933369075,-0.0014814365004522934,0.02112182502928217,-0.003926445764135256,0.0011923738917509752,-0.0006480402693891385,-0.00023679984955471411,0.0009867344963421232,0.0,0.0007401151031745101,0.008571970883046731,0.0,0.004900347788904469,0.009281432167066228,0.005457840945801262,0.006307543716637998,0.006303527931369235,0.0026845208232897377,-0.0008206870512195152,-0.004611893866081296,-0.005714560670808666,0.00024773405804090487,-0.005124051549295849,-0.00332349269489729,-0.007138606288146221,-0.002475168653852222,0.0059049360444074495,0.0045736130649611795,0.005663675902928489,0.004344526715027275,0.01171210782857024,0.0076789157557621834,-0.0010556123824354557,0.00418253599165741,-0.003926445764135256,0.0
2013-11-25,-0.000603460306407122,-0.0006992038425135405,-0.00284469148069455,-0.00027747094940711037,-0.002389368270616643,-0.00038128212725307975,-0.00044517895561080323,-0.0017810178128572218,0.0,0.004492893821232968,0.007291698974113636,0.003208804036784585,-0.0037055510762260546,0.006410278360919008,-0.004701442086033403,0.0003981708884746027,0.0009737966141019072,0.0,0.001723460133824517,0.0014780661038398257,0.0005750612201111949,0.005921847967159444,0.0014780661038398257,0.0015866117289968784,0.002882284969556892,-0.0019318344630856465,-0.012165651939299416,-0.01778718414313829,-0.0036339394219364607,-0.0074286035486776925,0.0,-0.0015651762276114312,0.0002491041568895014,0.0005709626145327107,-0.0009243656310689019,0.012739172201644333,-0.0032954940040168523,0.000759876829498296,-0.0023250583770249023,-0.009140023932813435,0.0011388795364259963,0.0036674243005965224,-0.0013444600726728595,-0.0021132685489684278,-0.006568596295129403,-0.004701442086033403,-0.00379276559096553
2013-11-26,-0.0004838821919337377,0.0025238932561402194,0.0012941814005777985,0.0013887009412343332,0.00296488130050232,0.000253691793508537,0.01027056254959291,0.013020027330477468,0.00814623630680078,-0.0053271309597962,-0.007291698974113636,-0.004587164006906175,-0.0011128124217743007,0.005310686937237463,-0.0035020913624226324,0.0005954171566577848,0.0009728492567147029,0.00011904693343378625,0.0004914967225166933,0.0023287694356395328,0.0008213385877837709,-0.0001287453185296883,0.0023287694356395328,0.0024204774466065615,0.0037362239734424207,0.00017493865682505216,0.0007337609858324434,0.008829283899447482,0.00960579425774366,-0.004151505760764174,0.00038447742263336693,-0.006282619212516494,0.0001230975349129082,-0.009168845679139892,-0.0003709344887798949,-0.0041047766058972535,0.00535904987971314,0.006055126704906044,-8.957643787343983e-05,-0.0020609579495856067,-0.0004592010797193069,-0.0021684352779915983,0.0030995083851061977,0.005041768226404564,-0.0002983622068262193,-0.0035020913624226324,-0.00978247534221044
