Date,DBE US Equity,IAU US Equity,SLV US Equity,AIA US Equity,VPL US Equity,VGK US Equity,VWO US Equity,VXUS US Equity,RWO US Equity,VOO US Equity,VO US Equity,VB US Equity,SCHH US Equity,EMLC US Equity,AGG US Equity
2007-11-23,33.1424,16.298,14.663,,46.0254,44.0023,34.8882,,,,59.605,54.7614,,,67.2936
2007-11-26,32.838,16.2695,14.629,34.8872,45.7416,43.0427,33.2124,,,,58.5789,53.1366,,,67.905
2007-11-27,32.1001,16.06,14.345,35.5313,46.6127,43.6673,34.8375,,,,59.3405,53.6969,,,67.6259
2007-11-28,31.3437,15.942,14.297,36.9094,47.3783,45.0301,36.5573,,,,61.048,55.5377,,,67.4597
2007-11-29,31.4359,15.676,14.101,37.3663,47.629,44.5474,36.2532,,,,61.3447,55.3616,,,67.6524
2007-11-30,30.8087,15.498,13.9,36.9694,47.7082,44.7632,36.2464,,,,61.6974,55.6578,,,67.7854
2007-12-03,31.519,15.666,14.007,36.8346,47.4773,44.6213,36.3275,,,,61.5371,55.1375,,,68.1501
2007-12-04,31.15,15.88,14.207,36.8945,47.1539,44.3601,36.2633,,,,61.2004,54.6253,,,67.8898
2007-12-05,31.0024,15.772,14.13,37.3813,48.124,44.7859,37.6182,,,,61.986,55.5537,,,67.763
2007-12-06,31.7127,15.89,14.376,38.5497,48.685,45.138,37.9594,,,,63.0522,56.9624,,,67.6896
2007-12-07,31.2699,15.758,14.276,37.5685,48.1966,45.078,37.7297,,,,63.2847,56.9944,,,67.3026
2007-12-10,31.0947,16.022,14.562,37.4487,48.4408,45.598,37.7094,,,,63.886,57.5066,,,67.1692
2007-12-11,31.473,15.792,14.35,36.1305,47.2991,44.4055,36.135,,,,61.8096,55.5217,,,67.4961
2007-12-12,32.9672,16.092,14.5483,36.3702,47.8402,45.3197,37.1756,,,,62.1944,55.8819,,,67.4294
2007-12-13,32.4783,15.786,14.014,36.0856,46.9361,44.4907,36.51,,,,61.9219,55.7218,,,67.1692
2007-12-14,32.2753,15.732,13.739,35.3965,45.405,43.4174,35.4896,,,,61.2485,54.6973,,,66.9823
2007-12-17,32.1144,15.63,13.713,33.8461,44.1577,42.6168,33.8746,,,,60.3105,53.8169,,,67.0824
2007-12-18,31.872,15.856,13.901,34.333,44.5009,42.9859,34.7666,,,,60.6552,54.4892,,,67.4361
2007-12-19,32.2659,15.88,13.985,35.3516,44.4613,42.6281,34.9186,,,,60.7113,54.7133,,,67.5762
2007-12-20,32.0577,15.752,14.09,35.3489,44.6394,42.8609,35.0369,,,,61.4897,55.4941,,,67.5161
2007-12-21,32.4742,16.034,14.215,36.3702,45.5172,43.4629,35.966,,,,62.1072,56.2894,,,67.2225
2007-12-24,32.4268,16.048,14.463,36.7055,45.7329,43.6949,36.6438,,,,62.7815,56.9467,,,67.2426
2007-12-26,33.2032,16.336,14.597,36.6905,45.8885,43.812,36.9123,,,,62.8222,57.036,,,67.0357
2007-12-27,33.4683,16.318,14.526,35.7914,45.2933,43.8765,36.1481,,,,62.0178,55.6807,,,67.4033
2007-12-28,33.364,16.606,14.652,35.9787,45.6383,44.2983,36.2893,,,,61.7578,55.421,,,67.7651
2007-12-31,33.4209,16.49,14.697,36.0312,45.8209,43.8355,35.9037,,,,61.4328,55.2425,,,67.7852
2008-01-02,34.5571,16.978,15.18,35.1246,45.5233,43.6656,35.8004,,,,60.8072,54.504,,,68.1067
2008-01-03,34.3298,17.114,15.285,35.2145,45.6518,43.8237,36.1447,,,,60.5959,53.9115,,,68.2877
2008-01-04,34.1405,17.052,15.167,34.3828,44.4817,42.7574,34.9502,,,,58.7272,52.3533,,,68.4284
2008-01-07,33.3357,16.984,15.053,34.7799,44.4006,42.7399,35.2256,,,,58.4997,52.2235,,,68.348
2008-01-08,33.6103,17.376,15.59,34.4203,44.2044,42.4159,35.198,,,,57.0291,50.9737,,,68.6897
2008-01-09,33.3073,17.368,15.52,35.4243,45.1445,42.4762,36.0517,,,,57.4922,51.3227,,,68.5289
2008-01-10,32.9457,17.672,16.061,35.4393,44.9484,42.5114,36.3856,,,,58.0772,51.8502,,,68.3882
2008-01-11,32.5594,17.736,16.077,34.2405,44.0354,41.738,35.5251,,,,57.3784,50.8926,,,68.683
2008-01-14,33.1653,17.93,16.28,34.5851,44.4682,42.4001,35.9072,,,,57.9472,51.2091,,,68.7366
2008-01-15,32.5215,17.65,15.834,33.3189,43.0479,41.0408,34.3925,,,,56.3953,50.219,,,68.9845
2008-01-16,32.0387,17.34,15.654,32.0602,42.2566,40.2499,33.0707,,,,56.0947,50.2271,,,68.7768
2008-01-17,31.783,17.344,15.717,31.9478,41.5127,39.664,32.124,,,,54.3478,48.9367,,,69.1923
2008-01-18,32.0481,17.524,16.03,32.6596,42.3311,39.541,32.8263,,,,54.2747,48.5066,,,69.1789
2008-01-22,31.6694,17.66,15.902,32.4573,40.7215,38.4337,31.8211,,,,53.8766,48.1901,,,69.2861
2008-01-23,31.3097,17.588,15.9,31.5507,40.8972,38.3106,32.1653,,,,55.266,49.6265,,,69.0783
2008-01-24,31.8777,18.048,16.3,32.5847,41.7426,39.4297,32.3925,,,,55.8916,49.9755,,,68.9041
2008-01-25,32.389,18.0719,16.298,32.4966,42.6219,38.6094,31.6352,,,,55.396,49.6915,,,69.0247
2008-01-28,32.62,18.396,16.55,32.1726,42.845,39.4238,32.3581,,,,56.5253,50.6734,,,69.1587
2008-01-29,32.8245,18.262,16.534,32.4798,42.9276,39.6054,32.482,,,,56.9722,51.1036,,,68.9443
2008-01-30,32.8814,18.38,16.675,31.813,42.5407,39.3711,31.9071,,,,56.3547,50.1865,,,69.0515
2008-01-31,32.957,18.3,16.818,32.6821,43.2846,39.8984,32.6645,,,,57.3378,51.7122,,,69.3531
2008-02-01,31.8966,17.86,16.6187,32.7045,44.0489,40.4479,33.4562,,,,59.0034,53.1649,,,69.2822
2008-02-04,32.4174,17.81,16.515,33.438,43.6024,39.998,33.4149,,,,58.4428,52.467,,,69.2418
2008-02-05,31.8116,17.558,16.167,32.0302,42.1214,38.1466,32.0242,,,,56.9234,51.3389,,,69.4571
2008-02-06,31.6505,17.816,16.375,30.9139,41.5736,38.3634,31.5319,,,,56.0866,50.714,,,69.4033
2008-02-07,32.0103,17.978,16.67,31.3484,41.7291,37.9122,32.038,,,,56.6147,51.347,,,68.7911
2008-02-08,33.0138,18.2,17.026,31.4008,40.9919,37.7013,31.8383,,,,56.5091,50.9818,,,69.1207
2008-02-11,33.8281,18.302,17.4,31.6256,41.2827,37.965,32.272,,,,56.9884,51.1604,,,69.2687
2008-02-12,33.402,17.902,17.033,31.7905,41.9451,38.6446,32.3925,,,,57.1509,51.4606,,,69.2418
2008-02-13,33.5631,17.928,17.132,32.5172,41.6615,39.1543,33.081,,,,57.8659,52.3939,,,68.8315
2008-02-14,34.4993,17.962,17.087,32.4798,41.8508,38.8789,32.7023,,,,57.0941,51.4688,,,68.6162
2008-02-15,34.4056,17.85,16.952,32.4423,42.3378,38.7618,33.2015,,,,57.0534,51.1604,,,68.5826
2008-02-19,35.6457,18.338,17.378,32.8319,42.6827,39.3183,33.5251,,,,57.2078,51.3633,,,68.2529
2008-02-20,35.5512,18.676,17.7,33.0417,41.9455,39.2597,33.7936,,,,57.7603,51.8908,,,68.1453
2008-02-21,34.8476,18.674,17.696,32.3074,41.9591,39.3301,33.3357,,,,56.8747,51.2253,,,68.7037
2008-02-22,35.485,18.708,17.916,32.5622,42.3716,39.5996,33.8383,,,,57.4272,51.6716,,,68.3404
2008-02-25,35.6553,18.572,17.99,33.0042,43.3252,40.1796,34.2101,,,,58.4428,52.2316,,,68.0982
2008-02-26,36.2234,18.778,18.6,33.6486,43.873,40.994,34.8504,,,,58.9303,52.6455,,,68.4279
2008-02-27,35.6743,18.99,19.133,34.0156,43.9069,41.0408,34.9915,,,,58.6459,52.5562,,,68.569
2008-02-28,36.6873,19.18,19.666,33.7909,43.3996,40.7772,34.7023,,,,58.0284,51.8177,,,68.9795
2008-02-29,36.5169,19.272,19.668,32.6071,42.5272,39.7812,33.6042,,,,56.4766,50.4787,,,69.2418
2008-03-03,36.6589,19.48,20.1626,32.5772,42.4934,39.6992,33.797,,,,56.379,50.3894,,,69.2301
2008-03-04,35.7121,18.95,19.62,32.1276,41.6209,39.3769,33.1774,,,,56.0785,50.081,,,68.933
2008-03-05,37.0471,19.586,20.6214,32.4498,41.9117,39.8398,33.8004,,,,56.5009,50.4056,,,68.4942
2008-03-06,37.4542,19.298,20.075,32.0902,41.4248,39.3301,32.7815,,,,54.9897,48.8474,,,68.3929
2008-03-07,37.5015,19.258,20.04,31.8953,40.6673,38.961,32.4269,,,,54.5427,48.6527,,,68.6022
2008-03-10,37.9938,19.222,19.475,31.5657,40.2818,38.5684,31.5147,,,,53.2997,47.5733,,,68.9668
2008-03-11,38.1075,19.242,19.52,32.1576,41.7021,39.7812,33.6455,,,,55.3553,49.3344,,,68.5482
2008-03-12,38.5808,19.444,19.97,32.0152,41.4992,39.8222,32.8435,,,,54.8254,48.8749,,,69.2504
2008-03-13,38.7797,19.704,20.406,31.251,41.5127,40.0038,32.7781,,,,55.2237,49.6461,,,68.9533
2008-03-14,38.5808,19.83,20.421,30.3144,40.0112,39.0664,31.5935,,,,54.289,48.5907,,,69.2436
2008-03-17,36.9903,19.878,19.98,29.9173,39.7137,38.4044,30.5646,,,,52.9968,47.6652,,,69.5407
2008-03-18,38.2305,19.33,19.379,31.1161,41.1948,39.5621,32.3099,,,,55.248,49.7192,,,69.3787
2008-03-19,36.6646,18.704,18.251,30.0447,40.0992,38.0821,30.5061,,,,53.7283,48.5339,,,69.588
2008-03-20,36.0624,18.034,16.701,30.3894,40.5658,38.4219,30.9674,,,,54.476,49.1753,,,69.8311
2008-03-24,36.3843,18.028,16.787,32.6296,41.5127,39.2422,32.1275,,,,56.1258,51.075,,,69.3179
2008-03-25,36.6494,18.542,17.775,32.8918,41.9861,39.9101,32.4786,,,,56.5484,51.2536,,,69.4462
2008-03-26,37.9086,18.738,18.225,32.3749,41.9726,39.9101,32.0655,,,,55.8738,50.8396,,,69.2436
2008-03-27,38.2495,18.726,18.32,32.2025,41.6074,40.0214,32.4166,,,,55.2643,50.458,,,69.2707
2008-03-28,37.9559,18.4,17.75,32.4798,41.9523,40.0155,32.1791,,,,54.9067,49.9141,,,69.4395
2008-03-31,36.8767,18.134,17.041,32.3674,41.7088,40.3026,32.3684,,,,55.1261,50.0521,,,69.3314
2008-04-01,36.6778,17.41,16.6,33.9782,42.8924,41.4041,33.322,,,,57.1904,51.7651,,,68.8603
2008-04-02,37.8234,17.834,17.246,33.746,43.0547,41.5037,33.3151,,,,57.4992,52.033,,,68.8942
2008-04-03,37.4731,17.91,17.23,34.2405,43.6228,41.5798,33.6662,,,,57.7593,52.3659,,,68.8806
2008-04-04,38.1075,18.066,17.615,34.2105,43.731,41.7322,33.6077,,,,58.0681,52.2441,,,69.4637
2008-04-07,39.0732,18.25,17.95,34.4877,43.5552,41.9431,33.7729,,,,57.9869,52.1142,,,69.4555
2008-04-08,38.8081,18.11,17.507,34.0607,43.3252,41.5915,33.7041,,,,57.9219,52.2441,,,69.4528
2008-04-09,39.9063,18.438,18.015,33.4538,42.4731,41.4451,33.4424,,,,57.1985,51.3511,,,69.7552
2008-04-10,39.6602,18.372,17.812,34.0157,42.4663,41.2986,34.0207,,,,57.6699,51.757,,,69.5382
2008-04-11,39.859,18.286,17.5778,33.716,42.3919,40.5545,33.3942,,,,56.6865,50.5798,,,69.6874
2008-04-14,40.0483,18.24,17.515,33.716,42.1687,40.6483,33.439,,,,56.5403,50.458,,,69.606
2008-04-15,40.8057,18.336,17.682,33.7909,42.5745,40.8358,34.007,,,,56.6947,50.7828,,,69.2331
2008-04-16,41.2697,18.666,18.154,34.7874,43.8257,42.1657,34.7195,,,,58.2063,52.3416,,,68.9823
2008-04-17,41.2034,18.532,18.01,34.2929,43.6093,41.615,34.5061,,,,58.0925,52.1305,,,68.9687
2008-04-18,41.7449,18.156,17.671,34.8024,43.988,42.0544,34.8538,,,,59.0759,52.6825,,,69.1518
2008-04-21,41.9987,18.066,17.267,34.9148,44.3465,42.2419,35.1946,,,,59.1328,52.7719,,,69.1606
2008-04-22,42.2827,18.058,17.477,34.69,43.961,41.8376,34.8882,,,,58.4745,51.895,,,69.2603
2008-04-23,42.7277,17.834,17.001,35.5891,44.3735,41.9607,35.3185,,,,58.5883,52.0249,,,69.1925
2008-04-24,41.7716,17.436,16.5524,35.5929,43.961,41.7497,35.112,,,,58.8321,52.6338,,,68.9348
2008-04-25,42.5289,17.438,16.685,34.9448,44.4953,42.2067,35.4459,,,,59.5066,53.2184,,,68.867
2008-04-28,42.4153,17.62,16.84,35.8409,45.016,42.1071,35.1257,,,,59.6123,53.4944,,,69.0365
2008-04-29,41.2791,17.17,16.382,35.754,44.6576,41.8435,34.5337,,,,59.2466,53.0885,,,69.1382
2008-04-30,40.9746,17.298,16.72,35.9937,44.9281,41.9548,35.0982,,,,58.8809,52.8953,,,69.5586
2008-05-01,40.1619,16.768,15.994,36.3309,45.2527,42.318,35.6042,,,,59.7505,53.876,,,69.4405
2008-05-02,41.6531,16.904,16.257,36.241,45.6653,42.3356,35.8452,,,,59.9211,53.8841,,,69.3249
2008-05-05,42.917,17.246,16.5743,35.9637,45.5436,42.4176,35.7316,,,,59.8805,53.6893,,,69.3521
2008-05-06,43.4756,17.348,16.73,36.2634,45.8276,42.775,36.0483,,,,60.5388,54.0952,,,69.1276
2008-05-07,44.394,17.138,16.503,34.9747,44.9389,41.9958,35.2015,,,,59.6854,53.3645,,,69.3249
2008-05-08,44.8674,17.454,16.7,34.9223,45.4827,42.3825,35.3323,,,,59.978,53.5188,,,69.5017
2008-05-09,45.8804,17.466,16.665,34.6009,44.9281,42.1891,35.1498,,,,59.9618,53.5431,,,69.5289
2008-05-12,44.9431,17.44,16.997,34.705,45.3001,42.6051,35.4218,,,,60.6363,54.3714,,,69.4065
2008-05-13,45.7858,17.086,16.5537,34.9373,45.2527,42.318,35.5526,,29.0548,,61.0508,54.7772,,,69.012
2008-05-14,45.1988,17.05,16.366,35.4018,45.4962,42.2653,35.6283,,29.3722,,61.2702,54.834,,,69.114
2008-05-15,45.3124,17.426,16.5547,35.6865,46.3213,42.9156,36.3512,,29.6319,,62.0586,55.4673,,,69.4813
2008-05-16,46.013,17.828,16.75,36.0537,46.8556,43.3902,36.7505,,29.6319,,62.3186,55.3455,,,69.3113
2008-05-19,46.1171,17.892,16.819,36.2559,46.5851,43.2203,36.933,,29.5338,,62.1236,55.3536,,,69.4269
2008-05-20,47.4047,18.16,17.5,34.7912,46.0373,42.8688,36.0689,,29.3434,,61.8229,55.1101,,,69.5765
2008-05-21,49.0436,18.388,17.86,34.7237,45.388,42.3122,35.7867,,28.9879,,60.8006,54.355,,,69.4813
2008-05-22,48.1527,18.208,17.78,34.7949,46.0102,43.0914,36.1963,,28.7334,,60.872,54.5905,,,69.0664
2008-05-23,48.2852,18.256,18.021,33.8546,45.3001,42.359,35.2359,,28.6797,,60.1162,53.9491,,,69.3317
2008-05-27,47.3858,17.89,17.256,34.2555,45.4015,42.2419,35.3529,,28.5066,,60.5388,54.5742,,,68.944
2008-05-28,47.9917,17.82,17.265,34.0876,45.1107,42.4762,35.5147,,28.6509,,61.1402,54.9233,,,68.6243
2008-05-29,46.4485,17.33,16.478,34.6151,45.4692,42.1833,35.7832,,,,61.2296,55.3244,,,68.4339
2008-05-30,46.9503,17.494,16.673,34.69,45.9291,42.236,35.7247,,28.7952,,61.5465,55.451,,,68.6787
2008-06-02,47.2722,17.594,16.642,34.3604,45.8209,41.7146,35.5251,,28.3912,,61.1808,55.1344,,,68.9343
2008-06-03,46.3538,17.374,16.587,34.218,45.6112,41.5681,34.9089,,28.3872,,60.9533,54.9964,,,69.064
2008-06-04,44.9715,17.328,16.641,34.1417,46.1252,41.158,34.4235,,28.1604,,60.9289,55.3049,,,68.8182
2008-06-05,47.31,17.336,16.972,34.7275,46.4093,41.9724,35.4424,,28.6745,,62.2617,56.4821,,,68.5635
2008-06-06,49.9326,17.794,17.4,33.2814,45.0093,40.8475,34.2101,,28.1027,,60.6607,54.8259,,,68.9479
2008-06-09,49.2793,17.574,16.944,33.4238,44.8334,40.7772,34.0999,,27.6987,,60.7501,54.4768,,,68.5997
2008-06-10,48.503,17.088,16.44,32.9218,44.0354,40.1328,33.3598,,27.1176,,60.108,54.2819,,,68.2378
2008-06-11,50.245,17.406,16.7,32.6446,43.4875,39.5175,33.2187,,27.0063,,58.9296,53.2184,,,68.3267
2008-06-12,50.3208,17.136,16.35,32.4685,43.2373,39.4414,33.4287,,26.9197,,59.1084,53.3726,,,67.9032
2008-06-13,49.5823,17.172,16.331,32.4198,43.6228,39.7753,33.4424,,26.9197,,60.1324,54.3112,,,67.7325
2008-06-16,49.2935,17.392,16.95,32.6895,43.8365,39.9745,33.735,,27.2198,,60.5957,54.6798,,,67.8077
2008-06-17,49.4687,17.43,16.902,32.7869,44.1571,40.08,33.4872,,27.3063,,60.3437,54.4362,,,68.0398
2008-06-18,50.3586,17.65,17.189,32.8169,43.8538,39.664,33.7832,,26.585,,59.8236,54.014,,,68.3266
2008-06-19,48.7586,17.736,17.153,32.7799,43.7784,39.6054,33.3426,,26.66,,59.9699,54.4281,,,67.9784
2008-06-20,49.4308,17.804,17.1964,31.7605,42.5407,38.8906,32.2892,,26.4076,,58.8726,53.5188,,,68.1866
2008-06-23,50.1788,17.428,16.63,31.9014,42.6489,38.7266,32.3581,,26.0601,,58.8971,52.9829,,,68.0944
2008-06-24,50.103,17.528,16.492,31.9088,42.4054,38.5801,32.2892,,25.7706,,58.2957,52.2279,,,68.2323
2008-06-25,49.2888,17.488,16.626,32.3386,42.9668,39.0313,32.8676,,26.0022,,58.6452,52.7637,,,68.265
2008-06-26,51.277,18.086,17.025,31.1777,41.9388,38.0821,31.8142,,25.6663,,56.9304,51.3835,,,68.3539
2008-06-27,51.5989,18.314,17.33,30.9591,42.2769,38.1524,32.0758,,25.3768,,56.8653,51.2293,,,68.5178
2008-06-30,51.6463,18.246,17.263,31.2305,42.2499,38.4395,32.2204,,25.3362,,56.7841,50.7665,,,68.5519
2008-07-01,52.1386,18.508,17.9,30.7329,42.0808,37.8888,31.3323,,24.9598,,56.9791,50.7259,,,68.3145
2008-07-02,53.1232,18.676,18.215,30.1525,41.2895,37.3849,30.5474,,24.8613,,55.6625,49.2808,,,68.2322
2008-07-03,53.2558,18.436,18.001,30.0621,41.3734,37.8478,30.6231,,,,54.8011,48.9966,,,68.2528
2008-07-07,52.025,18.27,17.6,30.3523,41.3909,37.215,30.4097,,24.7455,,54.1265,48.5176,,,68.4893
2008-07-08,50.0178,18.192,17.664,30.3183,41.3436,37.5841,30.6576,,25.1914,,55.183,49.9303,,,68.7584
2008-07-09,50.1977,18.304,17.95,29.8133,40.5794,37.215,29.8314,,24.4675,,54.1184,48.6151,,,69.0249
2008-07-10,52.3563,18.668,18.12,30.0394,41.046,37.3498,30.7746,,24.5834,,54.6141,48.9479,,,69.089
2008-07-11,52.7161,19.0,18.639,30.552,40.6017,36.5999,30.4786,,24.317,,54.2078,49.1184,,,68.6983
2008-07-14,53.0475,19.22,18.935,30.243,40.762,36.4182,30.6369,,23.8189,,53.712,48.4933,,,68.8011
2008-07-15,50.832,19.259,18.6998,29.4138,40.0383,36.014,29.9347,,23.2804,,53.0293,48.0873,,,69.0684
2008-07-16,49.4119,18.89,18.545,30.1307,41.0798,36.5413,30.7677,,24.3344,,54.2484,49.7273,,,68.5407
2008-07-17,47.7172,18.876,18.32,30.3447,40.8093,37.4084,31.3185,,24.6992,,55.1018,50.5392,,,68.2391
2008-07-18,47.4047,18.856,17.968,30.4917,40.8567,37.8361,30.9812,,24.9888,,54.8092,50.2388,,,67.8416
2008-07-21,48.3326,19.062,18.228,31.1023,41.1204,37.9708,31.0431,,25.2494,,55.2074,50.7016,,,68.1157
2008-07-22,47.0071,18.622,17.759,31.5094,41.5938,37.9825,30.7058,,25.4173,,55.565,51.7651,,,67.9649
2008-07-23,45.6437,18.1326,17.19,31.8863,41.817,38.0909,30.988,,26.118,,55.6219,52.0412,,,68.0472
2008-07-24,45.8331,18.31,17.26,31.2003,41.5938,37.2355,30.4441,,25.3015,,53.9071,50.6285,,,68.5201
2008-07-25,45.2177,18.33,17.25,31.2305,41.2354,37.4845,30.4441,,25.3652,,54.0859,50.9938,,,68.1706
2008-07-28,45.2272,18.366,17.36,30.7141,40.5591,36.9748,30.5474,,24.8729,,53.4601,50.2226,,,68.479
2008-07-29,44.6402,18.148,17.19,31.2433,40.8025,37.3205,30.4923,,25.4926,,54.4678,51.5378,,,68.3967
2008-07-30,46.2023,17.922,17.3599,31.2078,41.1137,37.6779,30.9812,,25.3941,,55.4106,51.9194,,,68.4721
2008-07-31,45.1385,18.024,17.53,30.7203,40.5861,37.3322,30.6989,,25.3131,,54.5491,51.5053,,,68.8217
2008-08-01,45.5773,17.95,17.28,30.7857,39.8692,36.8401,30.63,,25.2494,,54.3784,51.6839,,,68.7407
2008-08-04,43.8922,17.642,16.74,30.1676,39.0712,36.7756,29.618,,25.1162,,53.3382,50.8315,,,68.5412
2008-08-05,42.8792,17.242,16.22,30.7262,39.7745,37.7482,30.0104,,25.6837,,54.5329,51.9437,,,68.4242
2008-08-06,42.794,17.33,16.37,30.9553,39.6866,37.7833,30.4441,,25.8053,,55.0774,52.301,,,68.3485
2008-08-07,43.0117,17.196,16.0699,30.0168,38.7601,37.092,29.5354,,25.0235,,54.2728,51.4891,,,68.7063
2008-08-08,41.4685,16.868,15.1898,30.9139,39.1997,37.133,29.6455,,25.5447,,55.183,52.7394,,,68.6031
2008-08-11,41.762,16.262,14.4,30.6274,39.3485,37.0979,29.2875,,25.968,,55.6788,53.7899,,,68.431
2008-08-12,41.3359,16.128,14.4,29.9942,39.0373,36.8166,29.1774,,25.481,,55.2643,53.3808,,,68.7201
2008-08-13,42.1028,16.348,14.79,29.6248,38.4489,36.178,29.1085,,25.1914,,55.3618,53.4782,,,68.6031
2008-08-14,41.6294,15.8692,14.06,30.2731,38.2799,35.9671,29.3013,,25.1411,,55.8413,53.941,,,68.7682
2008-08-15,41.459,15.502,12.7,29.8811,38.0093,35.7796,28.8951,,25.1625,,55.9145,53.9734,,,68.9679
2008-08-18,41.62,15.798,12.93,28.9841,38.1716,35.5043,28.2342,,25.0756,,55.183,53.0966,,,69.0848
2008-08-19,41.62,16.118,13.09,28.5167,37.5968,35.1352,27.9695,,24.2735,,54.6873,52.3416,,,69.0298
2008-08-20,42.1786,15.982,13.18,29.4439,38.0161,35.2113,28.8056,,24.2649,,55.0774,52.4471,,,69.1399
2008-08-21,44.3277,16.474,13.69,29.0263,38.2122,35.4191,28.6679,,24.2938,,54.9392,52.2035,,,69.1536
2008-08-22,42.1691,16.25,13.26,29.1876,38.2122,35.6976,28.8056,,24.4675,,55.7519,53.0966,,,69.0778
2008-08-25,42.2164,16.2,13.33,28.7353,37.6982,35.0883,27.9243,,24.3517,,54.3784,51.9356,,,69.2913
2008-08-26,42.6775,16.268,13.45,28.758,37.962,35.2289,28.0207,,24.4096,,54.6223,52.0818,,,69.2087
2008-08-27,43.3242,16.28,13.35,29.3987,38.0296,35.5277,28.5646,,24.3807,,55.1505,52.7069,,,69.2913
2008-08-28,42.1596,16.47,13.55,29.4741,38.4828,36.0433,28.5922,,24.9598,,55.9795,53.6974,,,69.3532
2008-08-29,41.9229,16.394,13.37,28.8333,38.5098,35.8968,28.2686,,25.0351,,55.435,53.1616,,,69.3325
2008-09-02,40.6448,15.816,12.94,28.0117,38.0229,35.2113,27.2978,,24.9279,,54.7442,53.1047,,,69.5631
2008-09-03,40.4554,15.828,12.751,27.3936,37.8335,35.2582,27.0638,,25.0177,,54.3297,53.2265,,,69.5493
2008-09-04,39.8211,15.688,12.63,26.5809,36.3523,33.6295,26.1619,,24.3228,,52.7855,51.6109,,,69.8049
2008-09-05,39.414,15.778,12.03,26.8071,36.5011,33.4068,26.093,,24.4154,,53.2081,51.6352,,,69.5976
2008-09-08,39.6791,15.78,11.95,27.5142,37.3736,33.9107,26.4992,,25.0756,,53.8014,52.5364,,,70.0329
2008-09-09,38.2021,15.28,11.18,26.8734,36.2306,33.0201,25.3701,,24.8845,,51.4283,50.6529,,,70.3438
2008-09-10,38.2211,14.88,10.6,26.9714,36.5214,33.2018,25.4045,,24.9598,,52.2004,51.1562,,,70.2954
2008-09-11,37.8708,14.6,10.32,26.3608,36.4808,33.1607,25.4665,,24.5834,,52.5824,51.5459,,,70.2056
2008-09-12,37.8518,15.116,10.75,26.6247,36.8258,33.9048,25.797,,25.1335,,53.265,51.6596,,,69.9224
2008-09-15,35.7973,15.516,10.95,25.8935,35.6422,32.3991,23.9381,,23.7205,,50.9488,49.5974,,,70.1987
2008-09-16,34.9168,15.318,10.4,25.7246,35.5408,32.0007,23.6145,,23.7321,,51.9159,50.799,,,69.4871
2008-09-17,35.7405,17.11,11.9,24.3858,34.0326,31.0399,22.0517,,22.9387,,49.5347,48.3796,,,69.6598
2008-09-18,36.4127,16.648,11.89,25.5558,35.4461,32.3054,23.408,,22.875,,51.5014,50.9857,,,69.4664
2008-09-19,37.6625,17.252,12.46,28.2303,37.4006,34.5903,26.8297,,25.113,,53.4926,53.397,,,69.7773
2008-09-22,39.7738,17.824,13.35,26.685,36.7176,34.0337,25.0878,,24.4713,,51.3552,51.4485,,,68.6857
2008-09-23,38.8838,17.712,13.18,25.8256,36.3591,33.0904,24.2479,,24.0553,,50.6318,50.3931,,,68.5807
2008-09-24,38.6471,17.398,13.09,26.4438,36.6161,32.9967,24.6403,,22.997,,50.4043,49.8572,,,68.665
2008-09-25,39.1394,17.33,13.03,27.2277,37.1977,33.9224,25.556,,23.9621,,50.9244,50.3038,,,68.5406
2008-09-26,38.8933,17.386,13.15,26.2553,36.9746,33.4888,24.8331,,23.607,,50.4693,50.1414,,,68.1952
2008-09-29,35.9299,17.888,12.95,24.0851,33.7668,29.956,22.1205,,23.1353,,46.4625,46.6016,,,67.8843
2008-09-30,37.5489,17.094,11.85,25.1923,34.9862,31.2684,23.8624,,23.2935,,48.2425,48.4283,,,68.1123
2008-10-01,36.8104,17.25,12.33,25.3507,34.8374,31.0926,23.5594,,23.4693,,47.8036,47.6246,,,67.6268
2008-10-02,34.8695,16.434,10.8,23.9712,33.2142,29.7509,21.8176,,23.2243,,44.9673,45.2685,,,67.8904
2008-10-03,34.0837,16.55,10.99,23.914,32.713,29.6689,21.4803,,21.6292,,44.0651,44.0117,,,68.4036
2008-10-06,32.4836,16.922,10.75,22.0671,30.9079,28.0226,19.6489,,20.006,,42.1472,42.3636,,,68.4244
2008-10-07,32.6541,17.4,11.3799,21.5274,30.0964,26.6575,18.3202,,19.3462,,39.6928,39.7426,,,67.0095
2008-10-08,32.4458,17.95,11.51,21.0751,29.0724,26.0189,18.272,,18.9571,,39.2989,38.8856,,,65.6639
2008-10-09,31.3097,18.2,11.95,19.8102,27.5865,24.3307,17.5216,,18.0664,,36.5069,35.8199,,,65.8165
2008-10-10,30.4008,16.6544,9.8,20.7147,26.5296,23.7808,17.0741,,17.58,,36.125,36.713,,,61.3149
2008-10-13,31.2244,16.374,10.59,23.3682,30.5089,27.1555,20.5371,,18.7989,,39.9447,40.2365,,,63.6871
2008-10-14,30.3061,16.448,10.86,23.2174,30.0489,26.9094,20.0138,,18.0312,,39.449,39.4733,,,65.0258
2008-10-15,28.6398,16.716,10.27,20.3153,26.8703,23.8804,16.9432,,17.1171,,35.3041,35.6088,,,66.0662
